##sequence-region HPV1REF.1 1 7815																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=10583																		
gi|1020202|lcl|HPV28REF.1|	Genbank	CDS	4338	5759	.	+	0	ID=cds-AAA79427.1;Parent=gene-L2;Dbxref=NCBI_GP:AAA79427.1;Name=AAA79427.1;Note=putative;gbkey=CDS;gene=L2;gene=minor capsid protein L2;protein_id=AAA79427.1										
gi|1020202|lcl|HPV28REF.1|	Genbank	gene	5740	7248	.	+	.	ID=gene-L1;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding										
gi|1020202|lcl|HPV28REF.1|	Genbank	CDS	5740	7248	.	+	0	ID=cds-AAA79428.1;Parent=gene-L1;Dbxref=NCBI_GP:AAA79428.1;Name=AAA79428.1;Note=putative;gbkey=CDS;gene=L1;gene=major capsid protein L1;protein_id=AAA79428.1										
##sequence-region HPV29REF.1 1 7916																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=37112																		
gi|1020210|lcl|HPV29REF.1|	Genbank	region	1	7916	.	+	.	ID=U31784.1:1..7916;Dbxref=taxon:37112;gbkey=Src;mol_type=genomic DNA;note=cloned HPV-29 was obtained from the Papillomavirus Reference Center%2C Heidelberg and sequenced by Dr. H. Delius										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	102	548	.	+	.	ID=gene-E6;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	102	548	.	+	0	ID=cds-AAA79429.1;Parent=gene-E6;Dbxref=NCBI_GP:AAA79429.1;Name=AAA79429.1;Note=putative;gbkey=CDS;gene=E6;gene=transforming protein E6;protein_id=AAA79429.1										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	524	796	.	+	.	ID=gene-E7;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	524	796	.	+	0	ID=cds-AAA79430.1;Parent=gene-E7;Dbxref=NCBI_GP:AAA79430.1;Name=AAA79430.1;Note=putative;gbkey=CDS;gene=E7;gene=transforming protein E7;protein_id=AAA79430.1										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	803	2785	.	+	.	ID=gene-E1;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	803	2785	.	+	0	ID=cds-AAA79431.1;Parent=gene-E1;Dbxref=NCBI_GP:AAA79431.1;Name=AAA79431.1;Note=putative;gbkey=CDS;gene=E1;gene=replication protein E1;protein_id=AAA79431.1										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	2727	3893	.	+	.	ID=gene-E2;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	2727	3893	.	+	0	ID=cds-AAA79432.1;Parent=gene-E2;Dbxref=NCBI_GP:AAA79432.1;Name=AAA79432.1;Note=putative;gbkey=CDS;gene=E2;gene=regulatory protein E2;protein_id=AAA79432.1										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	3310	3657	.	+	.	ID=gene-E4;Name=E4;gbkey=Gene;gene=E4;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	3310	3657	.	+	0	ID=cds-AAA79433.1;Parent=gene-E4;Dbxref=NCBI_GP:AAA79433.1;Name=AAA79433.1;gbkey=CDS;gene=E4;partial=true;gene=AAA79433.1;protein_id=AAA79433.1;start_range=.	3310									
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	4411	5832	.	+	.	ID=gene-L2;Name=L2;gbkey=Gene;gene=L2;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	4411	5832	.	+	0	ID=cds-AAA79434.1;Parent=gene-L2;Dbxref=NCBI_GP:AAA79434.1;Name=AAA79434.1;Note=putative;gbkey=CDS;gene=L2;gene=minor capsid protein L2;protein_id=AAA79434.1										
gi|1020210|lcl|HPV29REF.1|	Genbank	gene	5813	7324	.	+	.	ID=gene-L1;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding										
gi|1020210|lcl|HPV29REF.1|	Genbank	CDS	5813	7324	.	+	0	ID=cds-AAA79435.1;Parent=gene-L1;Dbxref=NCBI_GP:AAA79435.1;Name=AAA79435.1;Note=putative;gbkey=CDS;gene=L1;gene=major capsid protein L1;protein_id=AAA79435.1										
##sequence-region HPV30REF.1 1 7852																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=10611																		
gi|396973|lcl|HPV30REF.1|	EMBL	region	1	7852	.	+	.	ID=X74474.1:1..7852;Dbxref=taxon:10611;clone=insert in BamHI site of pBR322;gbkey=Src;mol_type=genomic DNA										
gi|396973|lcl|HPV30REF.1|	EMBL	gene	102	563	.	+	.	ID=gene-E6;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	102	563	.	+	0	ID=cds-CAA52543.1;Parent=gene-E6;Dbxref=GOA:P36809	InterPro:IPR001334	UniProtKB/Swiss-Prot:P36809	NCBI_GP:CAA52543.1;Name=CAA52543.1;gbkey=CDS;gene=E6;gene=early protein;protein_id=CAA52543.1							
gi|396973|lcl|HPV30REF.1|	EMBL	gene	566	883	.	+	.	ID=gene-E7;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	566	883	.	+	0	ID=cds-CAA52544.1;Parent=gene-E7;Dbxref=GOA:P36826	InterPro:IPR000148	UniProtKB/Swiss-Prot:P36826	NCBI_GP:CAA52544.1;Name=CAA52544.1;gbkey=CDS;gene=E7;gene=early protein;protein_id=CAA52544.1							
gi|396973|lcl|HPV30REF.1|	EMBL	gene	890	2785	.	+	.	ID=gene-E1;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	890	2785	.	+	0	ID=cds-CAA52545.1;Parent=gene-E1;Dbxref=GOA:Q05112	InterPro:IPR001177	InterPro:IPR014000	InterPro:IPR014015	InterPro:IPR016393	UniProtKB/Swiss-Prot:Q05112	NCBI_GP:CAA52545.1;Name=CAA52545.1;gbkey=CDS;gene=E1;gene=early protein;protein_id=CAA52545.1				
gi|396973|lcl|HPV30REF.1|	EMBL	gene	2727	3863	.	+	.	ID=gene-E2;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	2727	3863	.	+	0	ID=cds-CAA52546.1;Parent=gene-E2;Dbxref=GOA:P36790	InterPro:IPR000427	InterPro:IPR001866	InterPro:IPR009021	InterPro:IPR012677	UniProtKB/Swiss-Prot:P36790	NCBI_GP:CAA52546.1;Name=CAA52546.1;gbkey=CDS;gene=E2;gene=early protein;protein_id=CAA52546.1				
gi|396973|lcl|HPV30REF.1|	EMBL	gene	4280	5671	.	+	.	ID=gene-L2;Name=L2;gbkey=Gene;gene=L2;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	4280	5671	.	+	0	ID=cds-CAA52547.1;Parent=gene-L2;Dbxref=GOA:P36756	InterPro:IPR000784	UniProtKB/Swiss-Prot:P36756	NCBI_GP:CAA52547.1;Name=CAA52547.1;gbkey=CDS;gene=L2;gene=late protein;protein_id=CAA52547.1							
gi|396973|lcl|HPV30REF.1|	EMBL	gene	5631	7157	.	+	.	ID=gene-L1;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding										
gi|396973|lcl|HPV30REF.1|	EMBL	CDS	5631	7157	.	+	0	ID=cds-CAA52548.1;Parent=gene-L1;Dbxref=GOA:Q02515	InterPro:IPR002210	InterPro:IPR011222	UniProtKB/Swiss-Prot:Q02515	NCBI_GP:CAA52548.1;Name=CAA52548.1;gbkey=CDS;gene=L1;gene=late protein;protein_id=CAA52548.1						
##sequence-region HPV31REF.1 1 7912																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=10585																		
gi|333048|lcl|HPV31REF.1|	Genbank	region	1	7912	.	+	.	ID=J04353.1:1..7912;Dbxref=taxon:10585;Is_circular=true;gbkey=Src;mol_type=genomic DNA										
gi|333048|lcl|HPV31REF.1|	Genbank	region	19	24	.	+	.	ID=id-J04353.1:19..24;gbkey=TATA_signal										
gi|333048|lcl|HPV31REF.1|	Genbank	region	69	74	.	+	.	ID=id-J04353.1:69..74;gbkey=TATA_signal										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	108	557	.	+	.	ID=gene-E6;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	108	557	.	+	0	ID=cds-AAA46950.1;Parent=gene-E6;Dbxref=NCBI_GP:AAA46950.1;Name=AAA46950.1;Note=ORF E6 from bp 39 to 557;gbkey=CDS;gene=E6;gene=transforming protein;protein_id=AAA46950.1										
gi|333048|lcl|HPV31REF.1|	Genbank	sequence_feature	228	236	.	+	.	ID=id-E6;gbkey=misc_feature;gene=E6;standard_name=Splice donor										
gi|333048|lcl|HPV31REF.1|	Genbank	sequence_feature	403	414	.	+	.	ID=id-E6-2;gbkey=misc_feature;gene=E6;standard_name=Splice acceptor										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	560	856	.	+	.	ID=gene-E7;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	560	856	.	+	0	ID=cds-AAA46951.1;Parent=gene-E7;Dbxref=NCBI_GP:AAA46951.1;Name=AAA46951.1;Note=ORF E7 from bp 545 to 856;gbkey=CDS;gene=E7;gene=transforming protein;protein_id=AAA46951.1										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	862	2751	.	+	.	ID=gene-E1;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	862	2751	.	+	0	ID=cds-AAA46952.1;Parent=gene-E1;Dbxref=NCBI_GP:AAA46952.1;Name=AAA46952.1;Note=ORF E1 from bp 850 to bp 2751;gbkey=CDS;gene=E1;gene=replication protein;protein_id=AAA46952.1										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	2693	3811	.	+	.	ID=gene-E2;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	2693	3811	.	+	0	ID=cds-AAA46953.1;Parent=gene-E2;Dbxref=NCBI_GP:AAA46953.1;Name=AAA46953.1;Note=ORF E2 from bp 2663 to 3811;gbkey=CDS;gene=E2;gene=regulatory protein;protein_id=AAA46953.1										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	3270	3578	.	+	.	ID=gene-E4;Name=E4;gbkey=Gene;gene=E4;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	3270	3578	.	+	0	ID=cds-AAA46949.1;Parent=gene-E4;Dbxref=NCBI_GP:AAA46949.1;Name=AAA46949.1;gbkey=CDS;gene=E4;partial=true;gene=AAA46949.1;protein_id=AAA46949.1;start_range=.	3270									
gi|333048|lcl|HPV31REF.1|	Genbank	gene	3816	4070	.	+	.	ID=gene-E5;Name=E5;gbkey=Gene;gene=E5;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	3816	4070	.	+	0	ID=cds-AAA46954.1;Parent=gene-E5;Dbxref=NCBI_GP:AAA46954.1;Name=AAA46954.1;gbkey=CDS;gene=E5;gene=AAA46954.1;protein_id=AAA46954.1										
gi|333048|lcl|HPV31REF.1|	Genbank	repeat_region	4099	4134	.	+	.	ID=id-J04353.1:4099..4134;gbkey=repeat_region										
gi|333048|lcl|HPV31REF.1|	Genbank	region	4138	4143	.	+	.	ID=id-J04353.1:4138..4143;Note=putative;gbkey=polyA_signal										
gi|333048|lcl|HPV31REF.1|	Genbank	repeat_region	4143	4158	.	+	.	ID=id-J04353.1:4143..4158;gbkey=repeat_region										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	4171	5571	.	+	.	ID=gene-L2;Name=L2;gbkey=Gene;gene=L2;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	4171	5571	.	+	0	ID=cds-AAA46955.1;Parent=gene-L2;Dbxref=NCBI_GP:AAA46955.1;Name=AAA46955.1;Note=ORF L2 from bp 4060 to bp 5571;gbkey=CDS;gene=L2;gene=minor capsid protein;protein_id=AAA46955.1										
gi|333048|lcl|HPV31REF.1|	Genbank	gene	5552	7066	.	+	.	ID=gene-L1;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding										
gi|333048|lcl|HPV31REF.1|	Genbank	CDS	5552	7066	.	+	0	ID=cds-AAA46956.1;Parent=gene-L1;Dbxref=NCBI_GP:AAA46956.1;Name=AAA46956.1;Note=ORF L1 from bp 5516 to  7066;gbkey=CDS;gene=L1;gene=major capsid protein;protein_id=AAA46956.1										
gi|333048|lcl|HPV31REF.1|	Genbank	region	7227	7231	.	+	.	ID=id-J04353.1:7227..7231;Note=putative;gbkey=polyA_signal										
gi|333048|lcl|HPV31REF.1|	Genbank	repeat_region	7291	7302	.	+	.	ID=id-J04353.1:7291..7302;gbkey=repeat_region										
gi|333048|lcl|HPV31REF.1|	Genbank	repeat_region	7314	7333	.	+	.	ID=id-J04353.1:7314..7333;Note=putative;gbkey=repeat_region										
gi|333048|lcl|HPV31REF.1|	Genbank	protein_binding_site	7406	7420	.	+	.	ID=id-J04353.1:7406..7420;bound_moiety=hormone receptor;gbkey=protein_bind;standard_name=glucocorticoid responsive element										
gi|333048|lcl|HPV31REF.1|	Genbank	protein_binding_site	7477	7488	.	+	.	ID=id-J04353.1:7477..7488;bound_moiety=E2;function=gene transcription;gbkey=protein_bind										
gi|333048|lcl|HPV31REF.1|	Genbank	enhancer	7542	7549	.	+	.	ID=id-J04353.1:7542..7549;gbkey=enhancer;standard_name=keratinocyte-dependant enhancer										
gi|333048|lcl|HPV31REF.1|	Genbank	protein_binding_site	7868	7879	.	+	.	ID=id-J04353.1:7868..7879;bound_moiety=E2;function=gene transcription;gbkey=protein_bind										
##sequence-region HPV32REF.1 1 7961																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=333763																		
gi|9627327|lcl|HPV32REF.1|	RefSeq	region	1	7961	.	+	.	ID=NC_001586.1:1..7961;Dbxref=taxon:333763;clone=insert in EcoRI site of pUC19;gbkey=Src;genome=genomic;mol_type=genomic DNA										
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	102	530	.	+	.	ID=gene-HpV32gp1;Dbxref=GeneID:1489424;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding;locus_tag=HpV32gp1										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	102	530	.	+	0	ID=cds-NP_041801.1;Parent=gene-HpV32gp1;Dbxref=GOA:P36810	InterPro:IPR001334	InterPro:IPR015880	UniProtKB/Swiss-Prot:P36810	Genbank:NP_041801.1	GeneID:1489424;Name=NP_041801.1;gbkey=CDS;gene=E6;locus_tag=HpV32gp1;gene=early protein;protein_id=NP_041801.1					
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	530	844	.	+	.	ID=gene-HpV32gp2;Dbxref=GeneID:1489425;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding;locus_tag=HpV32gp2										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	530	844	.	+	0	ID=cds-NP_041802.1;Parent=gene-HpV32gp2;Dbxref=GOA:P36827	InterPro:IPR000148	UniProtKB/Swiss-Prot:P36827	Genbank:NP_041802.1	GeneID:1489425;Name=NP_041802.1;gbkey=CDS;gene=E7;locus_tag=HpV32gp2;gene=early protein;protein_id=NP_041802.1						
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	850	2778	.	+	.	ID=gene-HpV32gp3;Dbxref=GeneID:1489422;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding;locus_tag=HpV32gp3										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	850	2778	.	+	0	ID=cds-NP_041803.1;Parent=gene-HpV32gp3;Dbxref=GOA:P36724	InterPro:IPR001177	InterPro:IPR014000	InterPro:IPR014015	InterPro:IPR016393	UniProtKB/Swiss-Prot:P36724	Genbank:NP_041803.1	GeneID:1489422;Name=NP_041803.1;gbkey=CDS;gene=E1;locus_tag=HpV32gp3;gene=early protein;protein_id=NP_041803.1			
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	2720	3904	.	+	.	ID=gene-HpV32gp4;Dbxref=GeneID:1489423;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding;locus_tag=HpV32gp4										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	2720	3904	.	+	0	ID=cds-NP_041804.1;Parent=gene-HpV32gp4;Dbxref=GOA:P36791	InterPro:IPR000427	InterPro:IPR001866	InterPro:IPR009021	InterPro:IPR012677	UniProtKB/Swiss-Prot:P36791	Genbank:NP_041804.1	GeneID:1489423;Name=NP_041804.1;gbkey=CDS;gene=E2;locus_tag=HpV32gp4;gene=early protein;protein_id=NP_041804.1			
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	4461	5891	.	+	.	ID=gene-HpV32gp5;Dbxref=GeneID:1489427;Name=L2;gbkey=Gene;gene=L2;gene_biotype=protein_coding;locus_tag=HpV32gp5										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	4461	5891	.	+	0	ID=cds-NP_041805.1;Parent=gene-HpV32gp5;Dbxref=GOA:P36757	InterPro:IPR000784	UniProtKB/Swiss-Prot:P36757	Genbank:NP_041805.1	GeneID:1489427;Name=NP_041805.1;gbkey=CDS;gene=L2;locus_tag=HpV32gp5;gene=late protein;protein_id=NP_041805.1						
gi|9627327|lcl|HPV32REF.1|	RefSeq	gene	5872	7383	.	+	.	ID=gene-HpV32gp6;Dbxref=GeneID:1489426;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding;locus_tag=HpV32gp6										
gi|9627327|lcl|HPV32REF.1|	RefSeq	CDS	5872	7383	.	+	0	ID=cds-NP_041806.1;Parent=gene-HpV32gp6;Dbxref=GOA:P36737	InterPro:IPR002210	InterPro:IPR011222	UniProtKB/Swiss-Prot:P36737	Genbank:NP_041806.1	GeneID:1489426;Name=NP_041806.1;gbkey=CDS;gene=L1;locus_tag=HpV32gp6;gene=late protein;protein_id=NP_041806.1					
##sequence-region HPV33REF.1 1 7909																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=10586																		
gi|333049|lcl|HPV33REF.1|	Genbank	region	1	7909	.	+	.	ID=M12732.1:1..7909;Dbxref=taxon:10586;Is_circular=true;gbkey=Src;mol_type=genomic DNA										
gi|333049|lcl|HPV33REF.1|	Genbank	region	7	10	.	+	.	ID=id-M12732.1:7..10;Note=putative;gbkey=TATA_signal										
gi|333049|lcl|HPV33REF.1|	Genbank	protein_binding_site	39	50	.	+	.	ID=id-M12732.1:39..50;Note=putative;bound_moiety=E2;function=gene transcription;gbkey=protein_bind										
gi|333049|lcl|HPV33REF.1|	Genbank	protein_binding_site	54	65	.	+	.	ID=id-M12732.1:54..65;Note=putative;bound_moiety=E2;function=gene transcription;gbkey=protein_bind										
gi|333049|lcl|HPV33REF.1|	Genbank	region	71	75	.	+	.	ID=id-M12732.1:71..75;Note=putative;gbkey=TATA_signal										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	109	558	.	+	.	ID=gene-E6;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	109	558	.	+	0	ID=cds-AAA46958.1;Parent=gene-E6;Dbxref=NCBI_GP:AAA46958.1;Name=AAA46958.1;Note=E6 ORF from 76 to 558%3B putative;gbkey=CDS;gene=E6;gene=transforming protein;protein_id=AAA46958.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	573	866	.	+	.	ID=gene-E7;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	573	866	.	+	0	ID=cds-AAA46959.1;Parent=gene-E7;Dbxref=NCBI_GP:AAA46959.1;Name=AAA46959.1;Note=E7 ORF from bp 543 to 866%3B putative;gbkey=CDS;gene=E7;gene=transforming protein;protein_id=AAA46959.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	879	2813	.	+	.	ID=gene-E1;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	879	2813	.	+	0	ID=cds-AAA46960.1;Parent=gene-E1;Dbxref=NCBI_GP:AAA46960.1;Name=AAA46960.1;Note=E1 ORF from bp 867 to 2813%3B putative;gbkey=CDS;gene=E1;gene=replication protein;protein_id=AAA46960.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	2749	3810	.	+	.	ID=gene-E2;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	2749	3810	.	+	0	ID=cds-AAA46961.1;Parent=gene-E2;Dbxref=NCBI_GP:AAA46961.1;Name=AAA46961.1;Note=E2 ORF from bp 2728 to 3810%3B putative;gbkey=CDS;gene=E2;gene=regulatory protein;protein_id=AAA46961.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	3326	3577	.	+	.	ID=gene-E4;Name=E4;gbkey=Gene;gene=E4;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	3326	3577	.	+	0	ID=cds-AAA46957.1;Parent=gene-E4;Dbxref=NCBI_GP:AAA46957.1;Name=AAA46957.1;gbkey=CDS;gene=E4;partial=true;gene=AAA46957.1;protein_id=AAA46957.1;start_range=.	3326									
gi|333049|lcl|HPV33REF.1|	Genbank	gene	3854	4081	.	+	.	ID=gene-E5;Name=E5;gbkey=Gene;gene=E5;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	3854	4081	.	+	0	ID=cds-AAA46962.1;Parent=gene-E5;Dbxref=NCBI_GP:AAA46962.1;Name=AAA46962.1;gbkey=CDS;gene=E5;gene=AAA46962.1;protein_id=AAA46962.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	4210	5613	.	+	.	ID=gene-L2;Name=L2;gbkey=Gene;gene=L2;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	4210	5613	.	+	0	ID=cds-AAA46963.1;Parent=gene-L2;Dbxref=NCBI_GP:AAA46963.1;Name=AAA46963.1;Note=L2 ORF from bp 4198 to 5613%3B putative;gbkey=CDS;gene=L2;gene=minor capsid protein;protein_id=AAA46963.1										
gi|333049|lcl|HPV33REF.1|	Genbank	gene	5594	7093	.	+	.	ID=gene-L1;Name=L1;gbkey=Gene;gene=L1;gene_biotype=protein_coding										
gi|333049|lcl|HPV33REF.1|	Genbank	CDS	5594	7093	.	+	0	ID=cds-AAA46964.1;Parent=gene-L1;Dbxref=NCBI_GP:AAA46964.1;Name=AAA46964.1;Note=L1 ORF from bp 5516 to 7093%3B putative;gbkey=CDS;gene=L1;gene=major capsid protein;protein_id=AAA46964.1										
gi|333049|lcl|HPV33REF.1|	Genbank	repeat_region	7098	7323	.	+	.	ID=id-M12732.1:7098..7323;Note=putative;gbkey=repeat_region										
gi|333049|lcl|HPV33REF.1|	Genbank	protein_binding_site	7502	7513	.	+	.	ID=id-M12732.1:7502..7513;Note=putative;bound_moiety=E2;function=gene transcription;gbkey=protein_bind										
gi|333049|lcl|HPV33REF.1|	Genbank	repeat_region	7517	7574	.	+	.	ID=id-M12732.1:7517..7574;gbkey=repeat_region										
gi|333049|lcl|HPV33REF.1|	Genbank	sequence_secondary_structure	7520	7530	.	+	.	ID=id-M12732.1:7520..7530;Note=putative;gbkey=misc_structure;standard_name=Z DNA structure										
gi|333049|lcl|HPV33REF.1|	Genbank	sequence_secondary_structure	7599	7609	.	+	.	ID=id-M12732.1:7599..7609;Note=putative;gbkey=misc_structure;standard_name=Z DNA structure										
gi|333049|lcl|HPV33REF.1|	Genbank	region	7891	7894	.	+	.	ID=id-M12732.1:7891..7894;Note=putative;gbkey=TATA_signal										
gi|333049|lcl|HPV33REF.1|	Genbank	region	7901	7904	.	+	.	ID=id-M12732.1:7901..7904;Note=putative;gbkey=TATA_signal										
##sequence-region HPV34REF.1 1 7723																		
##species https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=333764																		
gi|9627334|lcl|HPV34REF.1|	RefSeq	region	1	7723	.	+	.	ID=NC_001587.1:1..7723;Dbxref=taxon:333764;clone=insert in BgIII/BamHI site of pSP64;gbkey=Src;genome=genomic;mol_type=genomic DNA										
gi|9627334|lcl|HPV34REF.1|	RefSeq	gene	102	548	.	+	.	ID=gene-HpV34gp1;Dbxref=GeneID:1489431;Name=E6;gbkey=Gene;gene=E6;gene_biotype=protein_coding;locus_tag=HpV34gp1										
gi|9627334|lcl|HPV34REF.1|	RefSeq	CDS	102	548	.	+	0	ID=cds-NP_041807.1;Parent=gene-HpV34gp1;Dbxref=GOA:P36811	InterPro:IPR001334	UniProtKB/Swiss-Prot:P36811	Genbank:NP_041807.1	GeneID:1489431;Name=NP_041807.1;gbkey=CDS;gene=E6;locus_tag=HpV34gp1;gene=early protein;protein_id=NP_041807.1						
gi|9627334|lcl|HPV34REF.1|	RefSeq	gene	551	844	.	+	.	ID=gene-HpV34gp2;Dbxref=GeneID:1489432;Name=E7;gbkey=Gene;gene=E7;gene_biotype=protein_coding;locus_tag=HpV34gp2										
gi|9627334|lcl|HPV34REF.1|	RefSeq	CDS	551	844	.	+	0	ID=cds-NP_041808.1;Parent=gene-HpV34gp2;Dbxref=GOA:P36828	InterPro:IPR000148	UniProtKB/Swiss-Prot:P36828	Genbank:NP_041808.1	GeneID:1489432;Name=NP_041808.1;gbkey=CDS;gene=E7;locus_tag=HpV34gp2;gene=early protein;protein_id=NP_041808.1						
gi|9627334|lcl|HPV34REF.1|	RefSeq	gene	851	2794	.	+	.	ID=gene-HpV34gp3;Dbxref=GeneID:1489429;Name=E1;gbkey=Gene;gene=E1;gene_biotype=protein_coding;locus_tag=HpV34gp3										
gi|9627334|lcl|HPV34REF.1|	RefSeq	CDS	851	2794	.	+	0	ID=cds-NP_041809.1;Parent=gene-HpV34gp3;Dbxref=GOA:P36725	InterPro:IPR001177	InterPro:IPR014000	InterPro:IPR014015	InterPro:IPR016393	UniProtKB/Swiss-Prot:P36725	Genbank:NP_041809.1	GeneID:1489429;Name=NP_041809.1;gbkey=CDS;gene=E1;locus_tag=HpV34gp3;gene=early protein;protein_id=NP_041809.1			
gi|9627334|lcl|HPV34REF.1|	RefSeq	gene	2733	3770	.	+	.	ID=gene-HpV34gp4;Dbxref=GeneID:1489430;Name=E2;gbkey=Gene;gene=E2;gene_biotype=protein_coding;locus_tag=HpV34gp4										
gi|9627334|lcl|HPV34REF.1|	RefSeq	CDS	2733	3770	.	+	0	ID=cds-NP_041810.1;Parent=gene-HpV34gp4;Dbxref=GOA:P36792	InterPro:IPR000427	InterPro:IPR001866	InterPro:IPR009021	InterPro:IPR012677	UniProtKB/Swiss-Prot:P36792	Genbank:NP_041810.1	GeneID:1489430;Name=NP_041810.1;gbkey=CDS;gene=E2;locus_tag=HpV34gp4;gene=early protein;protein_id=NP_041810.1			
